,CustomerId,TransactionStartTime,Value,Amount,IssuedDateLoan,AmountLoan,PaidOnDate,IsFinalPayBack,DueDate,PayBackId,IsThirdPartyConfirmed,IsDefaulted,ProductCategory_airtime,ProductCategory_data_bundles,ProductCategory_financial_services,ProductCategory_movies,ProductCategory_retail,ProductCategory_tv,ProductCategory_utility_bill
208,CustomerId_99,11/30/2018 8:46,1000.0,-1000.0,11/30/2018 8:46,1045.0,12/2/2018 5:44,1.0,12/30/2018 8:46,PayBackId_295,1.0,0.0,0,1,0,0,0,0,0
209,CustomerId_99,11/30/2018 8:55,2000.0,-2000.0,11/30/2018 8:55,2090.0,12/2/2018 5:46,1.0,12/30/2018 8:55,PayBackId_1833,1.0,0.0,0,1,0,0,0,0,0
210,CustomerId_325,11/30/2018 9:51,3000.0,-3000.0,11/30/2018 9:51,4875.0,3/27/2019 12:55,1.0,12/30/2018 9:51,PayBackId_517,1.0,0.0,1,0,0,0,0,0,0
211,CustomerId_325,11/30/2018 9:59,11000.0,-11000.0,11/30/2018 9:59,17875.0,3/27/2019 12:45,1.0,12/30/2018 9:59,PayBackId_472,1.0,0.0,1,0,0,0,0,0,0
212,CustomerId_27,11/30/2018 10:07,10000.0,-10000.0,11/30/2018 10:07,600.0,12/5/2018 9:33,0.0,12/30/2018 10:07,PayBackId_417,1.0,0.0,1,0,0,0,0,0,0
213,CustomerId_27,11/30/2018 10:07,10000.0,-10000.0,11/30/2018 10:07,12950.0,2/1/2019 13:34,1.0,12/30/2018 10:07,PayBackId_404,1.0,0.0,1,0,0,0,0,0,0
215,CustomerId_318,11/30/2018 11:30,5000.0,-5000.0,11/30/2018 11:30,5475.0,12/12/2018 6:01,1.0,12/30/2018 11:30,PayBackId_1482,1.0,0.0,0,1,0,0,0,0,0
216,CustomerId_393,11/30/2018 12:14,5000.0,-5000.0,11/30/2018 12:14,6850.0,2/5/2019 6:29,1.0,12/30/2018 12:14,PayBackId_251,1.0,0.0,1,0,0,0,0,0,0
217,CustomerId_99,11/30/2018 12:46,1000.0,-1000.0,11/30/2018 12:46,1045.0,12/2/2018 5:46,1.0,12/30/2018 12:46,PayBackId_1537,1.0,0.0,1,0,0,0,0,0,0
218,CustomerId_458,11/30/2018 14:49,1000.0,-1000.0,11/30/2018 14:49,1185.0,12/29/2018 23:49,1.0,12/30/2018 14:49,PayBackId_692,1.0,0.0,1,0,0,0,0,0,0
219,CustomerId_350,11/30/2018 15:45,3500.0,-3500.0,11/30/2018 15:45,3675.0,12/2/2018 17:46,1.0,12/30/2018 15:45,PayBackId_355,1.0,0.0,1,0,0,0,0,0,0
220,CustomerId_434,11/30/2018 15:55,14000.0,-14000.0,11/30/2018 15:55,1000.0,1/25/2019 15:00,0.0,12/30/2018 15:55,PayBackId_677,1.0,1.0,1,0,0,0,0,0,0
221,CustomerId_434,11/30/2018 15:55,14000.0,-14000.0,11/30/2018 15:55,1000.0,1/25/2019 15:01,0.0,12/30/2018 15:55,PayBackId_712,1.0,1.0,1,0,0,0,0,0,0
222,CustomerId_439,11/30/2018 21:04,10000.0,-10000.0,11/30/2018 21:04,12000.0,1/2/2019 8:45,1.0,12/30/2018 21:04,PayBackId_1990,1.0,0.0,1,0,0,0,0,0,0
223,CustomerId_468,12/1/2018 11:17,10000.0,-10000.0,12/1/2018 11:16,10600.0,12/6/2018 5:00,1.0,12/31/2018 11:16,PayBackId_375,1.0,0.0,1,0,0,0,0,0,0
224,CustomerId_326,12/1/2018 12:08,2000.0,-2000.0,12/1/2018 12:08,2150.0,12/9/2018 4:40,1.0,12/31/2018 12:08,PayBackId_100,1.0,0.0,1,0,0,0,0,0,0
225,CustomerId_383,12/1/2018 18:11,11200.0,-10000.0,12/1/2018 18:11,1000.0,12/3/2018 5:01,0.0,12/31/2018 18:10,PayBackId_1039,1.0,0.0,0,0,0,0,0,0,1
226,CustomerId_383,12/1/2018 18:11,11200.0,-10000.0,12/1/2018 18:11,11936.0,12/25/2018 16:59,1.0,12/31/2018 18:10,PayBackId_837,1.0,0.0,0,0,0,0,0,0,1
227,CustomerId_318,12/1/2018 19:58,2000.0,-2000.0,12/1/2018 19:58,2180.0,12/12/2018 6:00,1.0,12/31/2018 19:58,PayBackId_1644,1.0,0.0,0,1,0,0,0,0,0
228,CustomerId_393,12/2/2018 10:18,1000.0,-1000.0,12/2/2018 10:17,1055.0,12/5/2018 15:12,1.0,1/1/2019 10:17,PayBackId_1725,1.0,0.0,1,0,0,0,0,0,0
230,CustomerId_243,12/2/2018 11:58,11200.0,-10000.0,12/2/2018 11:58,1000.0,12/2/2018 13:01,0.0,1/1/2019 11:58,PayBackId_1661,1.0,0.0,0,0,0,0,0,0,1
231,CustomerId_243,12/2/2018 11:58,11200.0,-10000.0,12/2/2018 11:58,3000.0,12/9/2018 14:59,0.0,1/1/2019 11:58,PayBackId_1694,1.0,0.0,0,0,0,0,0,0,1
232,CustomerId_243,12/2/2018 11:58,11200.0,-10000.0,12/2/2018 11:58,8544.0,12/18/2018 17:31,1.0,1/1/2019 11:58,PayBackId_1357,1.0,0.0,0,0,0,0,0,0,1
233,CustomerId_271,12/2/2018 12:13,1000.0,-1000.0,12/2/2018 12:13,1090.0,12/13/2018 10:45,1.0,1/1/2019 12:13,PayBackId_651,1.0,0.0,0,1,0,0,0,0,0
234,CustomerId_471,12/2/2018 13:09,10000.0,-10000.0,12/2/2018 13:09,10800.0,12/10/2018 16:45,1.0,1/1/2019 13:09,PayBackId_480,1.0,0.0,1,0,0,0,0,0,0
235,CustomerId_294,12/2/2018 18:57,1000.0,-1000.0,12/2/2018 18:57,1040.0,12/3/2018 15:41,1.0,1/1/2019 18:57,PayBackId_564,1.0,0.0,1,0,0,0,0,0,0
236,CustomerId_310,12/3/2018 2:37,2100.0,-2100.0,12/3/2018 2:37,2226.0,12/7/2018 7:48,1.0,1/2/2019 2:37,PayBackId_70,1.0,0.0,1,0,0,0,0,0,0
237,CustomerId_390,12/3/2018 5:28,500.0,-500.0,12/3/2018 5:28,533.0,12/8/2018 5:31,1.0,1/2/2019 5:28,PayBackId_1843,1.0,0.0,1,0,0,0,0,0,0
238,CustomerId_310,12/3/2018 8:22,6000.0,-6000.0,12/3/2018 8:22,6570.0,12/14/2018 13:58,1.0,1/2/2019 8:22,PayBackId_149,1.0,0.0,1,0,0,0,0,0,0
239,CustomerId_99,12/3/2018 9:42,1000.0,-1000.0,12/3/2018 9:41,1385.0,2/11/2019 6:40,1.0,1/2/2019 9:41,PayBackId_1800,1.0,0.0,1,0,0,0,0,0,0
240,CustomerId_99,12/3/2018 9:42,1000.0,-1000.0,12/3/2018 9:42,1385.0,2/11/2019 6:41,1.0,1/2/2019 9:42,PayBackId_527,1.0,0.0,1,0,0,0,0,0,0
243,CustomerId_310,12/3/2018 10:09,500.0,-500.0,12/3/2018 10:09,548.0,12/14/2018 13:57,1.0,1/2/2019 10:09,PayBackId_427,1.0,0.0,0,1,0,0,0,0,0
244,CustomerId_310,12/3/2018 10:36,500.0,-500.0,12/3/2018 10:36,548.0,12/14/2018 13:56,1.0,1/2/2019 10:36,PayBackId_1604,1.0,0.0,0,1,0,0,0,0,0
245,CustomerId_390,12/3/2018 11:28,500.0,-500.0,12/3/2018 11:28,530.0,12/8/2018 5:32,1.0,1/2/2019 11:28,PayBackId_1754,1.0,0.0,1,0,0,0,0,0,0
246,CustomerId_310,12/3/2018 11:33,2500.0,-2500.0,12/3/2018 11:33,2638.0,12/7/2018 8:30,1.0,1/2/2019 11:33,PayBackId_286,1.0,0.0,0,1,0,0,0,0,0
247,CustomerId_390,12/3/2018 11:33,500.0,-500.0,12/3/2018 11:33,530.0,12/8/2018 5:36,1.0,1/2/2019 11:33,PayBackId_856,1.0,0.0,1,0,0,0,0,0,0
248,CustomerId_390,12/3/2018 11:37,500.0,-500.0,12/3/2018 11:37,530.0,12/8/2018 5:37,1.0,1/2/2019 11:37,PayBackId_271,1.0,0.0,1,0,0,0,0,0,0
252,CustomerId_239,12/3/2018 17:47,10000.0,-10000.0,12/3/2018 17:47,13200.0,1/29/2019 14:49,1.0,1/2/2019 17:47,PayBackId_31,1.0,0.0,1,0,0,0,0,0,0
254,CustomerId_419,12/3/2018 17:57,1000.0,-1000.0,12/3/2018 17:57,1140.0,12/24/2018 17:16,1.0,1/2/2019 17:57,PayBackId_1963,1.0,0.0,1,0,0,0,0,0,0
255,CustomerId_419,12/3/2018 17:57,1000.0,-1000.0,12/3/2018 17:57,1350.0,2/4/2019 8:38,1.0,1/2/2019 17:57,PayBackId_137,1.0,0.0,1,0,0,0,0,0,0
256,CustomerId_390,12/4/2018 5:50,500.0,-500.0,12/4/2018 5:50,528.0,12/8/2018 5:38,1.0,1/3/2019 5:50,PayBackId_1421,1.0,0.0,1,0,0,0,0,0,0
257,CustomerId_390,12/4/2018 5:54,500.0,-500.0,12/4/2018 5:54,528.0,12/8/2018 5:39,1.0,1/3/2019 5:54,PayBackId_912,1.0,0.0,1,0,0,0,0,0,0
258,CustomerId_398,12/4/2018 6:06,8000.0,-8000.0,12/4/2018 6:06,8440.0,12/7/2018 9:13,1.0,1/3/2019 6:06,PayBackId_476,1.0,0.0,1,0,0,0,0,0,0
259,CustomerId_390,12/4/2018 6:28,1000.0,-1000.0,12/4/2018 6:28,1085.0,12/14/2018 5:36,1.0,1/3/2019 6:28,PayBackId_85,1.0,0.0,1,0,0,0,0,0,0
260,CustomerId_155,12/4/2018 6:53,2000.0,-2000.0,12/4/2018 6:53,2360.0,1/1/2019 8:25,1.0,1/3/2019 6:53,PayBackId_1431,1.0,0.0,1,0,0,0,0,0,0
261,CustomerId_326,12/4/2018 7:41,2500.0,-2500.0,12/4/2018 7:41,2650.0,12/8/2018 13:41,1.0,1/3/2019 7:41,PayBackId_1223,1.0,0.0,1,0,0,0,0,0,0
262,CustomerId_130,12/4/2018 8:43,1000.0,-1000.0,12/4/2018 8:43,1485.0,5/27/2019 14:15,1.0,1/3/2019 8:43,PayBackId_1763,1.0,0.0,1,0,0,0,0,0,0
263,CustomerId_326,12/4/2018 8:46,2000.0,-2000.0,12/4/2018 8:46,2120.0,12/9/2018 4:41,1.0,1/3/2019 8:46,PayBackId_194,1.0,0.0,1,0,0,0,0,0,0
266,CustomerId_438,12/4/2018 13:02,10000.0,-10000.0,12/4/2018 13:02,14850.0,6/5/2019 17:34,1.0,1/3/2019 13:02,PayBackId_324,1.0,0.0,0,1,0,0,0,0,0
267,CustomerId_193,12/4/2018 18:10,1000.0,-1000.0,12/4/2018 18:10,1040.0,12/4/2018 18:11,1.0,1/3/2019 18:10,PayBackId_507,1.0,0.0,0,1,0,0,0,0,0
268,CustomerId_253,12/4/2018 18:15,1500.0,-1500.0,12/4/2018 18:15,1560.0,12/5/2018 17:51,1.0,1/3/2019 18:15,PayBackId_402,1.0,0.0,1,0,0,0,0,0,0
269,CustomerId_390,12/5/2018 5:09,1000.0,-1000.0,12/5/2018 5:09,1085.0,12/14/2018 5:37,1.0,1/4/2019 5:09,PayBackId_1680,1.0,0.0,0,1,0,0,0,0,0
270,CustomerId_493,12/5/2018 6:33,10000.0,-10000.0,12/5/2018 6:33,10900.0,12/15/2018 10:31,1.0,1/4/2019 6:33,PayBackId_1325,1.0,0.0,0,1,0,0,0,0,0
271,CustomerId_390,12/5/2018 7:32,500.0,-500.0,12/5/2018 7:32,540.0,12/14/2018 5:39,1.0,1/4/2019 7:32,PayBackId_1318,1.0,0.0,1,0,0,0,0,0,0
272,CustomerId_390,12/5/2018 7:33,500.0,-500.0,12/5/2018 7:33,540.0,12/14/2018 5:40,1.0,1/4/2019 7:33,PayBackId_504,1.0,0.0,1,0,0,0,0,0,0
273,CustomerId_390,12/5/2018 8:17,500.0,-500.0,12/5/2018 8:17,540.0,12/14/2018 5:42,1.0,1/4/2019 8:17,PayBackId_1692,1.0,0.0,1,0,0,0,0,0,0
274,CustomerId_27,12/5/2018 9:37,1000.0,-1000.0,12/5/2018 9:37,500.0,12/5/2018 9:44,0.0,1/4/2019 9:37,PayBackId_93,1.0,0.0,0,1,0,0,0,0,0
275,CustomerId_27,12/5/2018 9:37,1000.0,-1000.0,12/5/2018 9:37,830.0,2/1/2019 13:53,1.0,1/4/2019 9:37,PayBackId_249,1.0,0.0,0,1,0,0,0,0,0
276,CustomerId_155,12/5/2018 11:12,11200.0,-10000.0,12/5/2018 11:12,13104.0,1/1/2019 8:23,1.0,1/4/2019 11:12,PayBackId_234,1.0,0.0,0,0,0,0,0,0,1
277,CustomerId_499,12/5/2018 13:17,3500.0,-3500.0,12/5/2018 13:17,3710.0,12/9/2018 16:21,1.0,1/4/2019 13:17,PayBackId_1000,1.0,0.0,1,0,0,0,0,0,0
278,CustomerId_310,12/5/2018 13:38,1750.0,-1750.0,12/5/2018 13:38,1899.0,12/14/2018 13:56,1.0,1/4/2019 13:37,PayBackId_1313,1.0,0.0,0,1,0,0,0,0,0
279,CustomerId_379,12/5/2018 13:40,1500.0,-1500.0,12/5/2018 13:40,2228.0,6/9/2019 12:50,1.0,1/4/2019 13:40,PayBackId_687,1.0,0.0,1,0,0,0,0,0,0
281,CustomerId_393,12/5/2018 15:16,5000.0,-5000.0,12/5/2018 15:16,5650.0,12/24/2018 6:44,1.0,1/4/2019 15:16,PayBackId_1092,1.0,0.0,0,1,0,0,0,0,0
282,CustomerId_419,12/5/2018 18:48,1000.0,-1000.0,12/5/2018 18:48,1340.0,2/4/2019 8:40,1.0,1/4/2019 18:48,PayBackId_1247,1.0,0.0,0,1,0,0,0,0,0
283,CustomerId_390,12/6/2018 5:17,1000.0,-1000.0,12/6/2018 5:17,1080.0,12/14/2018 5:41,1.0,1/5/2019 5:17,PayBackId_850,1.0,0.0,1,0,0,0,0,0,0
284,CustomerId_390,12/6/2018 5:19,500.0,-500.0,12/6/2018 5:19,573.0,12/28/2018 4:07,1.0,1/5/2019 5:19,PayBackId_1582,1.0,0.0,1,0,0,0,0,0,0
286,CustomerId_468,12/6/2018 7:15,10000.0,-10000.0,12/6/2018 7:15,3000.0,1/30/2019 5:36,0.0,1/5/2019 7:15,PayBackId_1668,1.0,0.0,1,0,0,0,0,0,0
287,CustomerId_468,12/6/2018 7:15,10000.0,-10000.0,12/6/2018 7:15,10850.0,2/13/2019 17:35,1.0,1/5/2019 7:15,PayBackId_1547,1.0,0.0,1,0,0,0,0,0,0
288,CustomerId_398,12/6/2018 9:39,2000.0,-2000.0,12/6/2018 9:39,2080.0,12/7/2018 9:16,1.0,1/5/2019 9:39,PayBackId_1037,1.0,0.0,1,0,0,0,0,0,0
289,CustomerId_328,12/6/2018 9:57,10000.0,-10000.0,12/6/2018 9:57,11200.0,12/23/2018 6:00,1.0,1/5/2019 9:57,PayBackId_658,1.0,0.0,1,0,0,0,0,0,0
290,CustomerId_261,12/6/2018 10:59,5750.0,-5000.0,12/6/2018 10:59,6009.0,12/8/2018 7:11,1.0,1/5/2019 10:59,PayBackId_511,1.0,0.0,0,0,0,0,0,0,1
291,CustomerId_471,12/6/2018 11:30,1200.0,-1200.0,12/6/2018 11:30,1296.0,12/15/2018 7:47,1.0,1/5/2019 11:30,PayBackId_1120,1.0,0.0,1,0,0,0,0,0,0
292,CustomerId_419,12/6/2018 11:47,5000.0,-5000.0,12/6/2018 11:47,5200.0,12/6/2018 16:58,1.0,1/5/2019 11:47,PayBackId_159,1.0,0.0,1,0,0,0,0,0,0
297,CustomerId_261,12/6/2018 17:15,500.0,-500.0,12/6/2018 17:14,523.0,12/8/2018 7:21,1.0,1/5/2019 17:14,PayBackId_1724,1.0,0.0,1,0,0,0,0,0,0
298,CustomerId_261,12/6/2018 17:15,500.0,-500.0,12/6/2018 17:15,523.0,12/8/2018 7:22,1.0,1/5/2019 17:15,PayBackId_526,1.0,0.0,1,0,0,0,0,0,0
300,CustomerId_294,12/7/2018 6:56,1500.0,-1500.0,12/7/2018 6:56,1613.0,12/14/2018 17:22,1.0,1/6/2019 6:56,PayBackId_1191,1.0,0.0,1,0,0,0,0,0,0
302,CustomerId_471,12/7/2018 13:15,3000.0,-3000.0,12/7/2018 13:15,3225.0,12/14/2018 16:30,1.0,1/6/2019 13:15,PayBackId_636,1.0,0.0,1,0,0,0,0,0,0
303,CustomerId_471,12/7/2018 15:14,500.0,-500.0,12/7/2018 15:14,538.0,12/15/2018 7:59,1.0,1/6/2019 15:14,PayBackId_198,1.0,0.0,1,0,0,0,0,0,0
304,CustomerId_155,12/7/2018 16:37,1000.0,-1000.0,12/7/2018 16:37,1160.0,1/1/2019 8:22,1.0,1/6/2019 16:37,PayBackId_1835,1.0,0.0,1,0,0,0,0,0,0
306,CustomerId_168,12/7/2018 20:43,5000.0,-5000.0,12/7/2018 20:43,5800.0,1/1/2019 7:25,1.0,1/6/2019 20:43,PayBackId_1051,1.0,0.0,1,0,0,0,0,0,0
307,CustomerId_168,12/7/2018 20:44,5000.0,-5000.0,12/7/2018 20:44,5800.0,1/1/2019 7:23,1.0,1/6/2019 20:44,PayBackId_1708,1.0,0.0,1,0,0,0,0,0,0
308,CustomerId_393,12/8/2018 6:24,1000.0,-1000.0,12/8/2018 6:24,1335.0,2/5/2019 6:58,1.0,1/7/2019 6:24,PayBackId_1189,1.0,0.0,1,0,0,0,0,0,0
309,CustomerId_393,12/8/2018 6:24,1000.0,-1000.0,12/8/2018 6:24,1335.0,2/5/2019 6:37,1.0,1/7/2019 6:24,PayBackId_996,1.0,0.0,1,0,0,0,0,0,0
311,CustomerId_310,12/8/2018 12:09,6000.0,-6000.0,12/8/2018 12:08,6420.0,12/14/2018 13:55,1.0,1/7/2019 12:08,PayBackId_1339,1.0,0.0,1,0,0,0,0,0,0
312,CustomerId_291,12/8/2018 12:15,1500.0,-1500.0,12/8/2018 12:15,1583.0,12/11/2018 17:32,1.0,1/7/2019 12:15,PayBackId_1551,1.0,0.0,1,0,0,0,0,0,0
313,CustomerId_393,12/8/2018 14:08,1000.0,-1000.0,12/8/2018 14:08,1330.0,2/5/2019 6:31,1.0,1/7/2019 14:08,PayBackId_321,1.0,0.0,0,1,0,0,0,0,0
314,CustomerId_405,12/9/2018 8:34,5000.0,-5000.0,12/9/2018 8:34,5300.0,12/13/2018 14:17,1.0,1/8/2019 8:34,PayBackId_1126,1.0,0.0,0,1,0,0,0,0,0
316,CustomerId_160,12/9/2018 13:39,900.0,-900.0,12/9/2018 13:39,945.0,12/11/2018 17:47,1.0,1/8/2019 13:39,PayBackId_1957,1.0,0.0,1,0,0,0,0,0,0
320,CustomerId_326,12/9/2018 17:27,4000.0,-4000.0,12/9/2018 17:27,4660.0,1/4/2019 10:15,1.0,1/8/2019 17:26,PayBackId_972,1.0,0.0,1,0,0,0,0,0,0
321,CustomerId_298,12/9/2018 18:01,1000.0,-1000.0,12/9/2018 18:01,1090.0,12/20/2018 8:43,1.0,1/8/2019 18:01,PayBackId_389,1.0,0.0,1,0,0,0,0,0,0
322,CustomerId_407,12/9/2018 19:17,12000.0,-12000.0,12/9/2018 19:17,3000.0,12/25/2018 18:05,0.0,1/8/2019 19:17,PayBackId_1104,1.0,0.0,1,0,0,0,0,0,0
323,CustomerId_407,12/9/2018 19:17,12000.0,-12000.0,12/9/2018 19:17,1500.0,12/26/2018 16:03,0.0,1/8/2019 19:17,PayBackId_1940,1.0,0.0,1,0,0,0,0,0,0
324,CustomerId_407,12/9/2018 19:17,12000.0,-12000.0,12/9/2018 19:17,9720.0,1/8/2019 12:23,1.0,1/8/2019 19:17,PayBackId_374,1.0,0.0,1,0,0,0,0,0,0
325,CustomerId_35,12/9/2018 19:57,2000.0,-2000.0,12/9/2018 19:57,2500.0,1/21/2019 17:22,1.0,1/8/2019 19:57,PayBackId_1698,1.0,0.0,1,0,0,0,0,0,0
328,CustomerId_35,12/10/2018 11:07,1000.0,-1000.0,12/10/2018 11:07,1250.0,1/21/2019 17:20,1.0,1/9/2019 11:07,PayBackId_32,1.0,0.0,1,0,0,0,0,0,0
330,CustomerId_350,12/10/2018 13:48,6000.0,-6000.0,12/10/2018 13:48,7740.0,1/29/2019 17:01,1.0,1/9/2019 13:48,PayBackId_1341,1.0,0.0,1,0,0,0,0,0,0
332,CustomerId_136,12/10/2018 15:40,1700.0,-1700.0,12/10/2018 15:40,2006.0,1/8/2019 10:50,1.0,1/9/2019 15:40,PayBackId_1714,1.0,0.0,1,0,0,0,0,0,0
333,CustomerId_326,12/10/2018 17:00,5000.0,-5000.0,12/10/2018 16:59,5450.0,12/21/2018 10:24,1.0,1/9/2019 16:59,PayBackId_299,1.0,0.0,0,1,0,0,0,0,0
335,CustomerId_258,12/10/2018 17:10,5000.0,-5000.0,12/10/2018 17:10,5200.0,12/10/2018 17:18,1.0,1/9/2019 17:10,PayBackId_1970,1.0,0.0,1,0,0,0,0,0,0
336,CustomerId_326,12/10/2018 22:57,2000.0,-2000.0,12/10/2018 22:57,2320.0,1/4/2019 10:14,1.0,1/9/2019 22:57,PayBackId_1195,1.0,0.0,0,1,0,0,0,0,0
337,CustomerId_326,12/10/2018 23:15,2000.0,-2000.0,12/10/2018 23:15,2320.0,1/4/2019 10:13,1.0,1/9/2019 23:15,PayBackId_1982,1.0,0.0,0,1,0,0,0,0,0
338,CustomerId_419,12/11/2018 3:58,5000.0,-5000.0,12/11/2018 3:58,6475.0,1/31/2019 16:31,1.0,1/10/2019 3:58,PayBackId_1467,1.0,0.0,1,0,0,0,0,0,0
343,CustomerId_285,12/11/2018 8:35,11200.0,-10000.0,12/11/2018 8:35,12040.0,12/19/2018 7:29,1.0,1/10/2019 8:35,PayBackId_1246,1.0,0.0,0,0,0,0,0,0,1
344,CustomerId_285,12/11/2018 8:37,3500.0,-3500.0,12/11/2018 8:37,3763.0,12/19/2018 7:27,1.0,1/10/2019 8:37,PayBackId_1814,1.0,0.0,1,0,0,0,0,0,0
345,CustomerId_47,12/11/2018 12:30,1000.0,-1000.0,12/11/2018 12:30,1200.0,1/12/2019 19:08,1.0,1/10/2019 12:30,PayBackId_1046,1.0,0.0,0,1,0,0,0,0,0
346,CustomerId_461,12/11/2018 14:20,5000.0,-5000.0,12/11/2018 14:20,5625.0,12/29/2018 4:52,1.0,1/10/2019 14:20,PayBackId_1174,1.0,0.0,1,0,0,0,0,0,0
347,CustomerId_461,12/11/2018 15:00,5000.0,-5000.0,12/11/2018 15:00,5225.0,12/13/2018 7:38,1.0,1/10/2019 15:00,PayBackId_1936,1.0,0.0,0,1,0,0,0,0,0
348,CustomerId_276,12/11/2018 15:01,1500.0,-1500.0,12/11/2018 15:01,1605.0,12/18/2018 14:10,1.0,1/10/2019 15:01,PayBackId_316,1.0,0.0,1,0,0,0,0,0,0
349,CustomerId_136,12/11/2018 15:31,1000.0,-1000.0,12/11/2018 15:31,1095.0,12/22/2018 21:34,1.0,1/10/2019 15:31,PayBackId_1752,1.0,0.0,1,0,0,0,0,0,0
350,CustomerId_108,12/11/2018 16:15,14000.0,-14000.0,12/11/2018 16:15,7200.0,6/2/2019 9:47,0.0,1/10/2019 16:15,PayBackId_486,1.0,0.0,1,0,0,0,0,0,0
351,CustomerId_108,12/11/2018 16:15,14000.0,-14000.0,12/11/2018 16:15,13590.0,7/12/2019 11:09,1.0,1/10/2019 16:15,PayBackId_1407,1.0,0.0,1,0,0,0,0,0,0
352,CustomerId_108,12/11/2018 16:26,500.0,-500.0,12/11/2018 16:26,743.0,6/2/2019 9:45,1.0,1/10/2019 16:26,PayBackId_236,1.0,0.0,1,0,0,0,0,0,0
353,CustomerId_241,12/11/2018 17:05,2000.0,-2000.0,12/11/2018 17:05,2150.0,12/19/2018 17:06,0.0,1/10/2019 17:05,PayBackId_900,1.0,0.0,0,1,0,0,0,0,0
354,CustomerId_241,12/11/2018 17:05,2000.0,-2000.0,12/11/2018 17:05,120.0,12/30/2018 17:56,1.0,1/10/2019 17:05,PayBackId_1767,1.0,0.0,0,1,0,0,0,0,0
355,CustomerId_44,12/11/2018 17:14,5000.0,-5000.0,12/11/2018 17:14,5550.0,12/25/2018 21:01,1.0,1/10/2019 17:14,PayBackId_750,1.0,0.0,0,1,0,0,0,0,0
356,CustomerId_168,12/12/2018 7:48,3000.0,-3000.0,12/12/2018 7:48,3255.0,12/21/2018 17:59,1.0,1/11/2019 7:48,PayBackId_768,1.0,0.0,0,1,0,0,0,0,0
359,CustomerId_48,12/12/2018 8:13,1000.0,-1000.0,12/12/2018 8:13,1045.0,12/13/2018 17:47,1.0,1/11/2019 8:13,PayBackId_1935,1.0,0.0,1,0,0,0,0,0,0
361,CustomerId_499,12/12/2018 10:13,1000.0,-1000.0,12/12/2018 10:13,1055.0,12/15/2018 19:10,1.0,1/11/2019 10:13,PayBackId_482,1.0,0.0,1,0,0,0,0,0,0
364,CustomerId_465,12/12/2018 13:03,14000.0,-14000.0,12/12/2018 13:03,15120.0,12/20/2018 18:04,1.0,1/11/2019 13:03,PayBackId_1885,1.0,0.0,1,0,0,0,0,0,0
365,CustomerId_241,12/12/2018 13:33,1000.0,-1000.0,12/12/2018 13:33,1040.0,12/13/2018 4:29,1.0,1/11/2019 13:33,PayBackId_1742,1.0,0.0,0,1,0,0,0,0,0
367,CustomerId_115,12/12/2018 15:29,500.0,-500.0,12/12/2018 15:29,500.0,12/12/2018 15:31,0.0,1/11/2019 15:29,PayBackId_1829,1.0,0.0,1,0,0,0,0,0,0
368,CustomerId_115,12/12/2018 15:29,500.0,-500.0,12/12/2018 15:29,58.0,12/27/2018 18:11,1.0,1/11/2019 15:29,PayBackId_1894,1.0,0.0,1,0,0,0,0,0,0
369,CustomerId_419,12/12/2018 16:06,1000.0,-1000.0,12/12/2018 16:06,1305.0,2/4/2019 8:41,1.0,1/11/2019 16:05,PayBackId_1122,1.0,0.0,1,0,0,0,0,0,0
371,CustomerId_160,12/12/2018 17:49,2055.0,-2055.0,12/12/2018 17:49,900.0,12/19/2018 10:42,0.0,1/11/2019 17:48,PayBackId_323,1.0,0.0,1,0,0,0,0,0,0
372,CustomerId_160,12/12/2018 17:49,2055.0,-2055.0,12/12/2018 17:49,1443.0,1/1/2019 17:59,1.0,1/11/2019 17:48,PayBackId_965,1.0,0.0,1,0,0,0,0,0,0
373,CustomerId_350,12/12/2018 21:05,2000.0,-2000.0,12/12/2018 21:05,2120.0,12/17/2018 6:24,1.0,1/11/2019 21:05,PayBackId_1332,1.0,0.0,0,1,0,0,0,0,0
374,CustomerId_398,12/12/2018 21:53,1000.0,-1000.0,12/12/2018 21:53,1060.0,12/17/2018 11:51,1.0,1/11/2019 21:53,PayBackId_1817,1.0,0.0,1,0,0,0,0,0,0
376,CustomerId_471,12/13/2018 8:48,3000.0,-3000.0,12/13/2018 8:47,3600.0,1/14/2019 10:53,1.0,1/12/2019 8:47,PayBackId_54,1.0,0.0,1,0,0,0,0,0,0
377,CustomerId_471,12/13/2018 8:52,2000.0,-2000.0,12/13/2018 8:52,2090.0,12/14/2018 16:32,1.0,1/12/2019 8:51,PayBackId_1488,1.0,0.0,1,0,0,0,0,0,0
378,CustomerId_471,12/13/2018 8:52,2000.0,-2000.0,12/13/2018 8:52,2090.0,12/14/2018 16:35,1.0,1/12/2019 8:52,PayBackId_319,1.0,0.0,1,0,0,0,0,0,0
379,CustomerId_398,12/13/2018 12:26,1000.0,-1000.0,12/13/2018 12:26,1055.0,12/17/2018 11:49,1.0,1/12/2019 12:26,PayBackId_1909,1.0,0.0,1,0,0,0,0,0,0
381,CustomerId_99,12/13/2018 15:13,1000.0,-1000.0,12/13/2018 15:13,1630.0,4/10/2019 16:48,1.0,1/12/2019 15:13,PayBackId_572,1.0,0.0,1,0,0,0,0,0,0
